Shape,ESD,CSF,Wt,Wt_Meas,Time,Distance,Timestep,Re_Meas,Re_Calc,Cd_Meas,Cd_Calc
Film,0.00130241,0.048169199186071,0.00383400268232868,0.01532567,0.0098,3.14977272902482e-05,0.0002,12.89341394,3.87879906935168,14.68958325,21.4487310401789
Film,0.000945978,0.0223643536534301,0.00267002055681921,0.008028904,0.0068,1.52266912566148e-05,0.0002,4.906118905,1.96197193048552,38.87489834,46.363201787376
Film,0.001036934,0.0185341882204163,0.00329918503054642,0.009560229,0.0084,2.32241702081101e-05,0.0002,6.40353938,2.65738779553671,30.05488976,43.2396426033756
Film,0.001172154,0.0275033743897306,0.00322210448721953,0.010012931,0.0082,2.21411683376068e-05,0.0002,7.581350708,2.93373878164898,30.9715526,42.5401549010313
Film,0.001073998,0.0251990279684804,0.00286372006898454,0.009225092,0.0072,1.724487978138e-05,0.0002,6.399926463,2.38908270263025,33.43203644,41.3966985419319
Film,0.000938224,0.0213265269533733,0.00313596947396148,0.008853475,0.008,2.10351120645528e-05,0.0002,5.365632754,2.28546993667305,31.70878865,47.69305966066
Film,0.001010671,0.0183347474356736,0.00329411494082138,0.009157509,0.0084,2.31954126442524e-05,0.0002,5.978440055,2.58610230522252,31.92682966,38.7340505943871
Film,0.000897379,0.0343755488451446,0.00264320213647182,0.008949774,0.0068,1.51032267336067e-05,0.0002,5.187864059,1.84248273550589,29.67921557,45.7460773543886
Film,0.000823015,0.0209671757639281,0.00248431554949192,0.007160412,0.0062,1.2870669805133e-05,0.0002,3.806680427,1.58822364175539,42.52383995,67.1540325098588
Film,0.000756879,0.0257800383351599,0.00235738217633429,0.00697107,0.006,1.18665438115895e-05,0.0002,3.408210381,1.38596926494655,41.25988886,51.562538843556
Film,0.001130627,0.0143233734957769,0.00342409230219836,0.008420738,0.0088,2.52935836449361e-05,0.0002,6.149927761,3.00719758543724,42.23957696,61.1560192426158
Film,0.001356902,0.0116751017316804,0.00431335060666653,0.008932711,0.0112,4.06075234270279e-05,0.0002,7.829468183,4.5463240896506,45.0487134,63.3965218316735
Film,0.001447857,0.0124159703336139,0.00456346006766371,0.009277492,0.0118,4.52225501045831e-05,0.0002,8.676746242,5.13235954458545,44.56204274,60.2662960665589
Film,0.001788325,0.0211708167511635,0.00551713946279769,0.015710919,0.0144,6.68132210277776e-05,0.0002,18.14883272,7.66403639273695,19.19304682,28.1297535619114
Film,0.001224851,0.0125814610362707,0.00409727696182523,0.009066183,0.0106,3.64859666903165e-05,0.0002,7.173124009,3.8983042475635,39.4761579,41.529230801408
Film,0.001874491,0.0434160081290088,0.00491444832947608,0.019880716,0.0128,5.28921399269961e-05,0.0002,24.07221712,7.15575200767747,12.56377205,17.570912708536
Film,0.001748718,0.0298420743446279,0.00502478354666839,0.013218771,0.013,5.48530685621571e-05,0.0002,14.93177733,6.82549710748546,26.51174434,37.5047347074586
Film,0.001980079,0.0134642315771924,0.00592299005525974,0.014164306,0.0154,7.66449024815726e-05,0.0002,18.11667235,9.11004809022666,26.14523406,36.3842949166434
Film,0.001965935,0.0256010102927596,0.00556855655793781,0.015452251,0.0146,6.84291331150821e-05,0.0002,19.62282512,8.50371972599591,21.81153854,28.1783565922724
Film,0.001470483,0.0155493260357608,0.00455578468614769,0.012091898,0.0118,4.51609963965151e-05,0.0002,11.48564124,5.20379700409525,26.64230381,30.9992760094754
Film,0.000967263,0.00567731939183674,0.00383852258108251,0.00664697,0.0078,2.52429212501371e-05,0.0002,4.153065273,3.07532956551194,80.83183539,138.360959704823
Film,0.000625814,0.00928665958310461,0.00259329104513224,0.005163956,0.005,1.08281935918554e-05,0.0002,2.087508381,1.3442483843548,86.64941067,97.9760290700129
Film,0.000697517,0.00794968205678084,0.00302613548390879,0.005817336,0.006,1.52416455627505e-05,0.0002,2.621075736,1.74834104383147,76.10130104,91.0537351747948
Film,0.00074577,0.00999245482903146,0.00303078483575048,0.006118079,0.006,1.52605749617181e-05,0.0002,2.947274458,1.87216017681773,73.56313628,71.4870125009949
Film,0.000722449,0.010860256667736,0.00271408024680317,0.005899705,0.0054,1.23127694310765e-05,0.0002,2.753203044,1.62410037572003,76.63589437,67.123214668375
Film,0.000788476,0.00695688471649791,0.00350889140823475,0.006830836,0.007,2.06391774984653e-05,0.0002,3.479068185,2.2916136211,62.39160874,50.9079382221588
Film,0.000836086,0.00633914708132321,0.00361019157101334,0.005132153,0.0072,2.18398964501784e-05,0.0002,2.771733257,2.5001391889045,117.2026806,106.332610571353
Film,0.000656389,0.00922300864777753,0.00254826661144678,0.004539265,0.005,1.06767402928874e-05,0.0002,1.924629778,1.38544454380018,117.618483,96.1733097776241
Film,0.000641466,0.0112522013393101,0.00263689613091391,0.005502063,0.0052,1.15005387251848e-05,0.0002,2.279814636,1.40103715722689,78.23618725,76.9836366073798
Film,0.000808196,0.00741861673206967,0.00342213120061813,0.006805036,0.0068,1.9539651040221e-05,0.0002,3.552611345,2.29084835121534,64.43789593,81.890367721012
Film,0.001112342,0.0106031251826439,0.0044187037971297,0.008503401,0.009,3.35391116632497e-05,0.0002,6.109864469,4.07114165719971,56.79870361,59.9297888720271
Film,0.001091642,0.0138611083160537,0.00444350650365203,0.00856898,0.009,3.36922899208189e-05,0.0002,6.042409009,4.01780675789557,54.8918122,51.0945910246629
Film,0.001096891,0.0611262058652282,0.00332490746549978,0.007538636,0.0066,1.84231302736698e-05,0.0002,5.341419703,3.02082818373764,71.2628765,101.970095992349
Film,0.001142018,0.00463712585471378,0.0051075765772677,0.006928904,0.0104,4.47908946821569e-05,0.0002,5.111380241,4.8313758500876,87.82727907,137.393299461922
Film,0.001132298,0.00564446175617915,0.00493000394725231,0.008421053,0.01,4.15424334522292e-05,0.0002,6.159250987,4.6237143470065,58.95404901,73.9547759931781
Film,0.000960498,0.0065147011520963,0.00407788930878541,0.007412898,0.0082,2.81357645837494e-05,0.0002,4.599231619,3.24425427975371,64.53658963,100.098960946302
Film,0.001453873,0.00769063045859797,0.00572724987221537,0.00911577,0.0116,5.59608969138938e-05,0.0002,8.560921582,6.89692638991206,64.59892385,80.3153777593455
Film,0.001312777,0.038718372041844,0.00454127156116225,0.006785004,0.0092,3.51995520854543e-05,0.0002,5.753628419,4.93800380652421,105.2873854,143.743430924194
Film,0.001096891,0.00634608923266282,0.00488577313654547,0.006874283,0.01,4.12384945746101e-05,0.0002,4.870700115,4.43894494609831,85.70259537,107.910541487641
Film,0.001080991,0.00492837454896964,0.00446322483504186,0.00669344,0.009,3.38137975920259e-05,0.0002,4.673823219,3.99626087822263,89.08589669,105.480098696063
